,shcode,target_day,upcode,upname,tmcode,tmname,shname,target_m,next_target_day,y,init_jupo,end_jupo,init_month,end_month,init_week,end_week,check_init_day2,max_vol,max_jupo,contin_jupo,samo_vol_ratio,sec_vol_ratio,ins_vol_ratio,tusin_vol_ratio,bank_vol_ratio,jong_vol_ratio,fund_vol_ratio,etcom_vol_ratio,for_reg_vol_ratio,for_noreg_vol_ratio,nat_no_vol_ratio,per_vol_ratio,com_vol_ratio,for_vol_ratio,etc_vol_ratio,obv,date,open_,low,high,close,volume,range_position,month_ma5_score,week_ma5_score,week_ma20_score,week_golden_cross,week_dead_cross,week_up,week_down
1438,064240,20190403,334.0,통 신 장 비,,,홈캐스트,201904,20190409,1,20180501,20190403,20180430,20190331,20180907,20190329,20190324,0.027216195799969783,for_vol,1,-0.0023517147605378458,0.002130352016920985,-0.00040356549327693003,-0.04660404894999245,0.0,6.043208943949237e-05,-0.0001758573802689228,-0.0011140655688170419,0.024444931258498264,0.0027712645414715215,-4.544493125849826e-05,0.021287717177821422,-0.047389847408974166,0.027216195799969783,-0.00115951050007554,17344815.0,20190403,5240,5140,6340,5980,8459092,0.7,0.0,0.2,0.0,0,0,0,5
1439,064240,20190409,334.0,통 신 장 비,,,홈캐스트,201904,20190627,0,20180501,20190409,20180430,20190331,20180914,20190405,20190330,0.044878017827466386,per_vol,1,-0.0023517147605378458,0.002130352016920985,-0.00040356549327693003,-0.04660404894999245,0.0,9.064813415923856e-05,-0.0001758573802689228,-0.0011293246714005137,0.003061096842423327,0.0005498413657652213,-4.544493125849826e-05,0.044878017827466386,-0.04735963136425442,0.003610938208188548,-0.0011747696026590119,33344883.0,20190409,6020,5940,6960,6540,12515540,0.5882352941176471,0.0,0.5,0.0,1,0,1,4
1440,064260,20190627,331.0,디   지  털,352.0,가상현실(VR),다날,201906,20190812,0,20180701,20190627,20180630,20190531,20181130,20190621,20190617,0.001814471213004339,per_vol,0,-0.001805760637264426,0.000256346739200829,0.0,-0.0008321514150637912,0.0,-0.0003176122012823004,0.0,-0.0008627355741208471,0.0016848811605465967,6.256071497959976e-05,0.0,0.001814471213004339,-0.0026991775144096885,0.0017474418755261964,-0.0008627355741208471,26032412.0,20190627,3230,3230,3915,3700,21887962,0.6861313868613139,0.2,0.7,0.0,0,0,0,5
1441,064260,20190812,331.0,디   지  털,352.0,가상현실(VR),다날,201908,20191107,0,20180901,20190812,20180831,20190731,20190118,20190809,20190802,0.03412963862444142,per_vol,1,-0.01476978498801891,-0.003493863739395117,0.0,-0.0035443462210996697,0.0006388349200181335,-0.00031757981995984716,5.0547244349459234e-05,0.001337850527815556,-0.014036461369082313,5.164820931286834e-06,0.0,0.03412963862444142,-0.021436192604105953,-0.014031296548151027,0.001337850527815556,86112103.0,20190812,2755,2705,3560,3375,25338987,0.783625730994152,0.35,0.15,0.0,0,1,3,2
1442,064260,20191107,331.0,디   지  털,352.0,가상현실(VR),다날,201911,20190201,0,20181201,20191107,20181130,20191031,20190412,20191101,20191028,0.038979114047017684,per_vol,1,-0.027029645100705914,-0.0027873032834660966,0.00023858558383524383,-0.0007561038792824299,0.0001531150832199987,1.6190661226604495e-08,5.0547244349459234e-05,0.0003315361699371802,-0.009035214688167864,-0.00014464736739848455,0.0,0.038979114047017684,-0.030130788161388512,-0.009179862055566349,0.0003315361699371802,128974229.0,20191107,3570,3540,3780,3760,6025763,0.9166666666666666,0.6499999999999999,0.3,0.8,0,1,3,2
1443,064510,20190201,323.0,기 계 장 비,298.0,희귀금속(희토류 등),에코마이스터,201902,20190911,0,20180201,20190201,20180228,20190131,20180706,20190125,20190122,0.4439424001201562,per_vol,1,-0.019729273054971463,-0.045086963051967556,0.0021162511264644036,-0.03430234304595975,-0.036206293181135475,-0.0638947882246921,-0.003150270351456894,-0.24199023730850105,-0.0038516821868428957,0.0021531991589065786,0.0,0.4439424001201562,-0.20025367978371883,-0.0016984830279363173,-0.24199023730850105,37697953.0,20190201,11150,11150,12500,12150,3463767,0.7407407407407407,0.55,0.0,0.15,0,1,1,4
1444,064510,20190911,323.0,기 계 장 비,298.0,희귀금속(희토류 등),에코마이스터,201909,20191206,0,20181001,20190911,20180930,20190831,20190215,20190906,20190901,0.05635919194953439,per_vol,1,-0.0001979573445479123,-0.009914839291078403,0.0,-0.0021461399819765695,0.0,-7.50225292880745e-05,0.0,-0.02245486632622409,-0.020920396515470112,-0.0006499699609492341,0.0,0.05635919194953439,-0.012333959146890958,-0.021570366476419345,-0.02245486632622409,34903529.0,20190911,6000,5800,6730,6410,6290528,0.6559139784946236,0.0,0.5,0.0,0,0,0,5
1445,064800,20191206,,,317.0,SNS(소셜네트워크서비스),필링크,201912,20190415,0,20190101,20191206,20181231,20191130,20190510,20191129,20191126,0.05079090985772929,per_vol,1,7.999212731260192e-05,-0.03220155485576112,0.0,-0.0023930579767193387,0.0,1.4058370353708599e-08,1.722150368329303e-05,-0.016179975257268178,0.0014613675982680088,-0.0015749170556149132,0.0,0.05079090985772929,-0.03449738514311421,-0.00011354945734690435,-0.016179975257268178,160938714.0,20191206,1185,1175,1480,1400,67515118,0.7377049180327869,0.0,0.8,0.0,0,0,0,5
1446,064820,20190415,326.0,운 송/부 품,94.0,조선기자재,케이프,201904,20190813,0,20180501,20190415,20180430,20190331,20180921,20190412,20190405,0.07030083434525441,per_vol,1,0.0,-0.07538419052841866,0.0,-0.00032124250851972265,0.0,-0.0009792784676250538,0.0,-0.0011915860394061655,0.006211132437619961,0.001364330761095225,0.0,0.07030083434525441,-0.07668471150456344,0.007575463198715187,-0.0011915860394061655,13753821.0,20190415,2330,2290,2945,2800,13191906,0.7786259541984732,0.3,0.6499999999999999,1.0,0,0,5,0
1447,064820,20190813,326.0,운 송/부 품,94.0,조선기자재,케이프,201908,20181219,0,20180901,20190813,20180831,20190731,20190118,20190809,20190803,0.04509365819264366,etcom_vol,1,-3.08668572995417e-05,-0.0262169297661483,0.0,-0.006187629754396961,0.0,-0.000979239296486349,-0.0007618786478122919,0.04509365819264366,-0.010454463551255434,6.267382192800344e-05,0.0,-0.0005253241411727839,-0.03417654432214345,-0.010391789729327432,0.04509365819264366,4148253.0,20190813,2065,2040,2480,2290,8889225,0.5681818181818182,0.7,0.15,0.0,0,1,3,2
1448,065060,20181219,316.0,섬 유/의 류,32.0,패션/의류,지엔코,201812,20191118,0,20180101,20181219,20171231,20181130,20180525,20181214,20181209,0.06462428577259,per_vol,1,7.707534078850706e-05,-4.063953962941801e-05,0.0,-1.7284303322177782e-05,0.0,0.0,0.0,-0.039472216553750716,-0.023926138682556525,-0.0012450820341196637,0.0,0.06462428577259,1.9151497836911272e-05,-0.025171220716676188,-0.039472216553750716,168728822.0,20181219,1915,1865,2175,1900,54138289,0.11290322580645161,0.0,0.8500000000000001,0.0,0,0,0,5
1449,065060,20191118,316.0,섬 유/의 류,32.0,패션/의류,지엔코,201911,20190515,0,20181201,20191118,20181130,20191031,20190426,20191115,20191108,0.02129156803526243,for_reg_vol,1,0.0,0.0003986919435148151,0.0,-0.0002396232960574647,0.0,1.0203248714390662e-08,0.0,0.0011359582891192555,0.02129156803526243,-0.00023956207656517835,0.0,-0.02234704309852257,0.0001590788507060648,0.02105200595869725,0.0011359582891192555,166418501.0,20191118,1120,1120,1455,1375,32481208,0.7611940298507462,0.0,0.7,0.0,0,0,0,5
1450,065130,20190515,323.0,기 계 장 비,269.0,LED장비,탑엔지니어링,201905,20190305,0,20180601,20190515,20180531,20190430,20181019,20190510,20190505,0.014623122183274913,for_vol,1,-0.012108913370055083,0.0015814972458688032,0.0006813970956434652,0.0030786179268903354,0.0,-0.00021907861792689034,0.0,-0.005267901852779169,0.01447327240861292,0.000149849774661993,-0.0006259389083625439,-0.0017428017025538309,-0.007612418627941913,0.014623122183274913,-0.005893840761141712,6414644.0,20190515,8300,8200,10100,10050,2247093,0.9736842105263158,0.8,0.3,1.0,0,0,5,0
1451,065170,20190305,,,110.0,화장품,넥스트BT,201903,20190417,0,20180401,20190305,20180331,20190228,20180810,20190301,20190223,0.01743958582366814,per_vol,1,0.0,-0.000934125932865958,0.0,-0.010330727231609214,0.0,0.0,0.0,-0.003546053694310729,-0.0020386392272154557,-0.0005900397376667852,0.0,0.01743958582366814,-0.011264853164475171,-0.0026286789648822407,-0.003546053694310729,13864889.0,20190305,1830,1830,2365,2180,18460602,0.6542056074766355,0.0,0.3,0.0,0,0,5,0
1452,065170,20190417,,,110.0,화장품,넥스트BT,201904,20190228,0,20180501,20190417,20180430,20190331,20180921,20190412,20190407,0.002996090847413821,per_vol,0,0.0,0.0006623752140341809,0.0,0.0,0.0,0.0,0.0,-0.0007083966012987432,-0.0031822763544729106,0.000232206894323652,0.0,0.002996090847413821,0.0006623752140341809,-0.0029500694601492586,-0.0007083966012987432,33789742.0,20190417,1920,1920,2495,2270,23275717,0.6086956521739131,0.3,0.7,1.0,0,0,5,0
1453,065450,20190228,325.0,의 료/정 밀,210.0,자전거,빅텍,201902,20190306,1,20180301,20190228,20180228,20190131,20180803,20190222,20190218,0.020166424251703285,etcom_vol,1,0.0005155400750210519,-0.0015007272448901478,0.0,-0.0009142999311031157,0.0,0.0,0.0,0.020166424251703285,-0.019785194825078466,0.003351948250784659,0.0,-0.0018336905764372656,-0.0018994871009722115,-0.016433246574293806,0.020166424251703285,33174107.0,20190228,2485,2475,3130,3100,18516469,0.9541984732824428,0.0,0.7,0.2,1,0,4,1
1454,065450,20190306,325.0,의 료/정 밀,210.0,자전거,빅텍,201903,20190307,1,20180401,20190306,20180331,20190228,20180810,20190301,20190224,0.018687322973283318,etcom_vol,1,0.0008060935466585011,0.00016565873076628646,0.0,-0.0009142999311031157,0.0,0.0,0.0,0.018687322973283318,-0.028671897726402818,0.00368387812906683,0.0,0.0062432442777309955,5.74523463216719e-05,-0.024988019597335986,0.018687322973283318,42553275.0,20190306,2700,2695,3170,2930,25756166,0.49473684210526314,0.3,0.8,0.5,1,0,5,0
1455,065450,20190307,325.0,의 료/정 밀,210.0,자전거,빅텍,201903,20190510,0,20180401,20190307,20180331,20190228,20180810,20190301,20190225,0.018683610196738882,etcom_vol,1,0.0008060935466585011,0.00025510985225445917,0.0,-0.0009142999311031157,0.0,0.0,0.0,0.018683610196738882,-0.030330705044782975,0.002733215953456327,0.0,0.008766975426777922,0.00014690346780984459,-0.027597489091326647,0.018683610196738882,78865922.0,20190307,3050,2975,3630,3480,36312647,0.7709923664122137,0.3,0.8,0.5,1,0,5,0
1456,065450,20190510,325.0,의 료/정 밀,210.0,자전거,빅텍,201905,20190822,0,20180601,20190510,20180531,20190430,20181012,20190503,20190430,0.017073413457858073,etcom_vol,1,0.0007505932787261731,0.003104225675572227,0.0,-0.0007505550026793233,0.0,0.0,0.0,0.017073413457858073,0.004398262267473015,0.0011891219474852637,0.0,-0.02576506162443543,0.003104263951619077,0.005587384214958279,0.017073413457858073,186110835.0,20190510,3565,3325,3675,3385,31396251,0.17142857142857143,0.7,0.3,1.0,0,0,5,0
1457,065450,20190822,325.0,의 료/정 밀,210.0,자전거,빅텍,201908,20191120,0,20180901,20190822,20180831,20190731,20190125,20190816,20190812,0.014519061471331241,etcom_vol,1,-0.00039711398606751897,-0.00036940212814820484,0.0,-0.0007505550026793233,0.0,3.8276046849881347e-08,0.0,0.014519061471331241,-0.0019085585240756335,0.0019480976804715608,0.0,-0.01304156778687897,-0.0015170328408481972,3.953915639592743e-05,0.014519061471331241,170181937.0,20190822,2655,2635,3320,2945,13523322,0.45255474452554745,0.7,0.0,0.0,0,0,0,5
1458,065450,20191120,325.0,의 료/정 밀,210.0,자전거,빅텍,201911,20190509,0,20181201,20191120,20181130,20191031,20190426,20191115,20191110,0.03900834417821327,per_vol,1,-0.004415333384368062,3.8276046849881347e-08,0.0,-0.0007505932787261731,0.0,-0.0014429686901936767,0.0,-0.02045827910893363,-0.013601125315777387,0.0016599173237388043,0.0,0.03900834417821327,-0.006608857077241063,-0.011941207992038582,-0.02045827910893363,211275618.0,20191120,2935,2935,3560,3365,41380807,0.688,0.15,0.55,0.0,2,1,4,1
1459,065500,20190509,326.0,운 송/부 품,415.0,그래핀,오리엔트정공,201905,20190510,1,20180601,20190509,20180531,20190430,20181012,20190503,20190429,0.06828698545408012,per_vol,1,-0.016185437017446572,-0.012869436505566694,0.0,0.0,0.0,-0.002559399394275477,0.0,-0.002625133302051785,-0.03632323508083436,0.002275655846094783,0.0,0.06828698545408012,-0.031614272917288744,-0.03404757923473958,-0.002625133302051785,76493347.0,20190509,572,543,681,681,92932519,1.0,0.3,0.7,0.55,0,0,0,5
1460,065500,20190510,326.0,운 송/부 품,415.0,그래핀,오리엔트정공,201905,20190328,0,20180601,20190510,20180531,20190430,20181012,20190503,20190430,0.07327066501727594,per_vol,1,-0.016185437017446572,-0.013026336219767095,0.0,0.0,0.0,-0.002559399394275477,0.0,-0.003812532525700636,-0.03775004052382374,6.308066373757625e-05,0.0,0.07327066501727594,-0.031771172631489146,-0.03768695986008617,-0.003812532525700636,154676220.0,20190510,740,737,885,800,78182873,0.42567567567567566,0.3,0.7,0.55,0,0,0,5
1461,065510,20190328,325.0,의 료/정 밀,311.0,고령화 사회(노인복지),휴비츠,201903,20190409,0,20180401,20190328,20180331,20190228,20180831,20190322,20190318,0.044664310359336865,per_vol,1,0.02475334511486998,-0.0064816965412774555,-0.016464192543970378,0.01324455103929984,-1.6830766641420517e-06,-0.0005114869982327695,-0.024796768492804846,-0.004199192123201211,-0.038979466464697465,-0.0007961794159723975,0.009568459143313978,0.044664310359336865,-0.0006894723554657915,-0.03977564588066986,0.005369267020112766,7090569.0,20190328,9790,9720,11950,10850,7307961,0.5067264573991032,0.0,0.8500000000000001,0.5,1,0,5,0
1462,065530,20190409,312.0,통 신/방 송,373.0,5G(5세대 이동통신),전파기지국,201904,20190410,1,20180501,20190409,20180430,20190331,20180914,20190405,20190330,0.01096339387060159,per_vol,1,0.0,0.003838895194854332,0.0,0.002223420355656451,0.0,0.0,0.0,-0.016280268634127886,-0.0012940786984487326,0.0005486379114642452,0.0,0.01096339387060159,0.006062315550510783,-0.0007454407869844873,-0.016280268634127886,74413602.0,20190409,3220,3200,3665,3665,33323104,1.0,0.3,0.0,0.8500000000000001,0,1,2,3
1463,065530,20190410,312.0,통 신/방 송,373.0,5G(5세대 이동통신),전파기지국,201904,20190417,1,20180501,20190410,20180430,20190331,20180914,20190405,20190331,0.015370752932273931,per_vol,1,0.0,0.0038713015512674993,0.0,0.002223420355656451,0.0,0.0,0.0,-0.01992877412031782,-0.0019882709042754448,0.00045157018539538404,0.0,0.015370752932273931,0.00609472190692395,-0.0015367007188800605,-0.01992877412031782,93951329.0,20190410,4090,3835,4270,3895,19537727,0.13793103448275862,0.3,0.0,0.8500000000000001,0,1,2,3
1464,065530,20190417,312.0,통 신/방 송,373.0,5G(5세대 이동통신),전파기지국,201904,20190903,0,20180501,20190417,20180430,20190331,20180921,20190412,20190407,0.018150889141127505,per_vol,1,0.0,0.003950718880060537,0.0,0.002223420355656451,0.0,0.0,0.0,-0.0230835035944003,-0.0016136398032538782,0.00037211502080968596,0.0,0.018150889141127505,0.006174139235716988,-0.0012415247824441923,-0.0230835035944003,146191447.0,20190417,4470,4410,5400,4995,33094367,0.5909090909090909,0.3,0.3,1.0,1,1,2,3
1465,065530,20190903,312.0,통 신/방 송,373.0,5G(5세대 이동통신),전파기지국,201909,20191023,0,20181001,20190903,20180930,20190831,20190208,20190830,20190824,0.01722699583806281,per_vol,0,-0.0009757661748013621,-0.0002594967839576239,0.0,-0.002045800227014756,0.0,1.8917896329928112e-08,0.0,-0.029990124858115776,0.015365096481271283,0.0006790768066590995,0.0,0.01722699583806281,-0.003281044267877412,0.016044173287930383,-0.029990124858115776,283962622.0,20190903,3720,3715,4690,4480,31806674,0.7846153846153846,1.0,0.0,0.7,0,0,0,5
1466,065650,20191023,,,377.0,치매 관련주,메디프론,201910,20191022,0,20181101,20191023,20181031,20190930,20190329,20191018,20191013,0.011605183599986413,etcom_vol,1,0.00048775433948164,0.0015964197153435918,0.0,0.001365943136655457,-0.0015965216209789734,0.0002683854750501036,0.0,0.011605183599986413,-0.00024056523659091682,-0.002099086246136078,0.0,-0.011387513162811237,0.002121981045551819,-0.002339651482726995,0.011605183599986413,12740711.0,20191023,5550,4700,5720,4980,8550387,0.27450980392156865,0.0,0.0,0.5,0,1,1,4
1467,065660,20191022,345.0,기술성장 기업,66.0,줄기세포,안트로젠,201910,20191023,1,20181101,20191022,20181031,20190930,20190329,20191018,20191012,0.06271387283236994,per_vol,1,-0.020014682080924856,-0.0010538728323699423,0.0011045086705202313,0.016601156069364163,-0.0004208092485549133,-0.010284277456647398,0.0007821965317919075,-0.06870878612716763,0.019719190751445088,-0.0006739884393063584,0.0002354913294797688,0.06271387283236994,-0.01305028901734104,0.01904520231213873,-0.06847329479768786,751413.0,20191022,40200,40150,48000,44800,469596,0.5923566878980892,0.0,0.7,0.0,0,0,0,5
1468,065660,20191023,345.0,기술성장 기업,66.0,줄기세포,안트로젠,201910,20190304,0,20181101,20191023,20181031,20190930,20190329,20191018,20191013,0.0674357225433526,per_vol,1,-0.020701734104046243,-0.0013230057803468207,0.0011045086705202313,0.016510635838150288,-0.0004208092485549133,-0.012570751445086705,0.0018130635838150288,-0.06938381502890173,0.017940462427745666,-0.0006397687861271677,0.0002354913294797688,0.0674357225433526,-0.015352601156069364,0.017300693641618497,-0.06914832369942196,1477025.0,20191023,45350,45100,52600,51300,725612,0.8266666666666667,0.0,0.7,0.0,0,0,0,5
1469,065950,20190304,316.0,섬 유/의 류,398.0,DMZ 평화공원,웰크론,201903,20190327,1,20180401,20190304,20180331,20190228,20180810,20190301,20190222,0.04349847229891404,per_vol,1,-0.002259819620835634,-0.01847553837658752,0.0,-0.0008471930793300203,6.69243511871894e-05,0.0,-3.6812074360390207e-05,0.0007669059451500092,-0.02351783545002761,0.0007680839315295417,3.6812074360390207e-05,0.04349847229891404,-0.021515626725565985,-0.022749751518498066,0.0008037180195103994,53219436.0,20190304,3665,3600,4330,4305,15764212,0.9657534246575342,0.0,0.7,0.0,1,0,4,1
1470,065950,20190327,316.0,섬 유/의 류,398.0,DMZ 평화공원,웰크론,201903,20190124,0,20180401,20190327,20180331,20190228,20180831,20190322,20190317,0.07549110988404197,per_vol,1,-0.009441818516473403,-0.0365945150009203,0.0,-0.0005239830664457942,6.69243511871894e-05,0.0,-3.6812074360390207e-05,0.0005448923246824959,-0.03006140254003313,0.0005187925639609792,3.6812074360390207e-05,0.07549110988404197,-0.04649339223265231,-0.02954260997607215,0.000581704399042886,160063243.0,20190327,4930,4885,5790,5400,35883195,0.569060773480663,0.0,0.8500000000000001,0.7,0,0,5,0
1471,066130,20190124,324.0,전 기/전 자,19.0,황사/미세먼지,하츠,201901,20190306,0,20180201,20190124,20180131,20181231,20180629,20190118,20190114,0.025488984375,sec_vol,1,0.0005709375,0.025488984375,-0.00218828125,-0.00794640625,0.0,0.0,0.00218828125,0.000304609375,-0.00100125,0.00043375,-0.0011328125,-0.0167178125,0.016980703125,-0.0005675,-0.000828203125,9660155.0,20190124,4445,4400,5720,5510,7663081,0.8409090909090909,0.0,0.8,0.0,0,0,0,5
1472,066130,20190306,324.0,전 기/전 자,19.0,황사/미세먼지,하츠,201903,20190307,1,20180401,20190306,20180331,20190228,20180810,20190301,20190224,0.029492734375,sec_vol,0,0.0006490625,0.029492734375,-0.0063334375,-0.009408203125,0.0,0.0,-0.0006484375,0.004887265625,-0.04028,0.0001790625,-0.00461203125,0.026073984375,0.0091396875,-0.0401009375,0.000275234375,17419744.0,20190306,5810,5710,7050,7050,6075284,1.0,0.5,0.7,1.0,0,0,5,0
